user_id,t_start,t_end,lat,lon
0,9,20,40.04067640008384,-75.58834282284076
1,9,19,40.04422160746501,-75.59861998141893
2,9,21,40.03871853020878,-75.59632905923453
3,9,21,40.03740129550339,-75.60470470508892
4,9,21,40.03580537690823,-75.59633348529367
5,9,20,40.03835077480458,-75.60046836991724
6,9,21,40.043560669627695,-75.59794702430263
7,9,20,40.0394579433076,-75.597029088074
8,9,19,40.03877634528059,-75.58872457003474
9,9,20,40.03781876356935,-75.59761223083215
10,23,35,40.03883340186663,-75.59552293356974
11,23,34,40.03506358695856,-75.59431388876526
12,23,34,40.03751380556115,-75.60407259213318
13,23,33,40.03515802197898,-75.5982478009137
14,23,35,40.0373110828466,-75.59282839817999
15,23,34,40.03774021103433,-75.5928596601313
16,23,34,40.041186529322786,-75.5926311028734
17,23,35,40.03987135510768,-75.59796865744744
18,23,33,40.039383601769465,-75.59794344629589
19,23,35,40.03840593177714,-75.59835620566069
20,10,21,40.038444030841525,-75.59421897961128
21,10,22,40.0403261905239,-75.58980911463671
22,10,20,40.040671820933625,-75.5955016169614
23,10,21,40.03542142494376,-75.60120511081224
24,10,22,40.037167202706456,-75.59358802151627
25,10,21,40.039228575242085,-75.59087971697203
26,10,20,40.037134948752325,-75.59567807907437
27,10,21,40.038805849811645,-75.60574995461094
28,10,20,40.03195595729469,-75.5946021846281
29,10,22,40.04014544456667,-75.59943151131512
30,18,30,40.03839356911247,-75.59626706216835
31,18,29,40.03686548479604,-75.60542181268829
32,18,28,40.042464552806955,-75.59969616389255
33,18,30,40.0413364998159,-75.5917378802379
34,18,28,40.04082469562709,-75.6036809497346
35,18,29,40.032126232629786,-75.59736504467931
36,18,28,40.03809220568985,-75.59704212664712
37,18,29,40.03977885199325,-75.59107370036313
38,18,29,40.0434288293868,-75.6001533613747
39,18,28,40.038905502647964,-75.60028743906572
40,19,30,40.038052092166986,-75.6006937541431
41,19,30,40.03590766521013,-75.58798895266916
42,19,29,40.041735972568524,-75.59577520002627
43,19,31,40.038900054124184,-75.59858343588401
44,19,29,40.03293426129513,-75.59378863762954
45,19,31,40.038585511610954,-75.59815169356749
46,19,31,40.03812770274702,-75.59713289233301
47,19,31,40.040139847226996,-75.59513238883548
48,19,30,40.03374352059989,-75.60337867067025
49,19,29,40.033222140241335,-75.59258843494467
50,1,12,40.04436775025075,-75.59344282046055
51,1,12,40.04277712740283,-75.60331438979186
52,1,12,40.03881798227832,-75.60373667728251
53,1,12,40.04296826984576,-75.59988951696026
54,1,11,40.036135677655125,-75.6010241481636
55,1,11,40.037132092569,-75.59703200350988
56,1,11,40.03619176900142,-75.5991173250688
57,1,11,40.03748430034822,-75.59733991271924
