user_id,t_start,t_end,lat,lon
0,15,27,40.03780921099466,-75.59105009059463
1,15,25,40.0331410394022,-75.59758206871359
2,15,25,40.03678065961881,-75.60037490165399
3,15,27,40.03447105789449,-75.58984623777721
4,15,26,40.03854569629995,-75.59681905506959
5,15,26,40.03997080854843,-75.59508710478613
6,15,26,40.03855147676568,-75.58835096925752
7,15,26,40.03872262403063,-75.59631506748822
8,15,26,40.038548901921324,-75.60039057837285
9,15,27,40.03642054365714,-75.59029872483146
10,15,26,40.04098512811373,-75.58818569772468
11,15,25,40.040221228451415,-75.58943846592675
12,15,26,40.03963728774978,-75.59363389411926
13,15,25,40.043675659115834,-75.5983462963829
14,15,25,40.03402775239611,-75.60196910702614
15,15,27,40.03467765469351,-75.60400162223014
16,15,27,40.040468188357714,-75.59095197303098
17,15,27,40.03791414000012,-75.59397345460974
18,15,26,40.03926973278853,-75.5954683526504
19,15,26,40.03387416916998,-75.59795691930208
20,23,33,40.04217072009248,-75.59894372301564
21,23,34,40.037782971158116,-75.59113502792403
22,23,34,40.039598659637385,-75.59612930351837
23,23,35,40.03858492264867,-75.59674104470952
24,23,33,40.037607163139036,-75.59755367841328
25,23,33,40.03487568888462,-75.60034567207146
26,23,35,40.042561440134264,-75.60436786418585
27,23,34,40.04052023787117,-75.59260923783776
28,23,35,40.03787270603053,-75.59102910652959
29,23,35,40.03654848537614,-75.59363239639318
30,23,33,40.038655806800136,-75.59296228743993
31,23,35,40.04257495674538,-75.5921762928549
32,23,34,40.03840654528857,-75.59666245113804
33,23,35,40.03903560010093,-75.59661712510655
34,23,34,40.03740355805594,-75.6034063861454
35,23,33,40.0390196547225,-75.59983297305942
36,23,35,40.03951987103869,-75.59742683051662
37,23,33,40.03733251553585,-75.59898419472701
38,23,33,40.036081408748345,-75.59971824731531
39,23,35,40.041251892718826,-75.59751012433881
40,18,30,40.03940441858566,-75.60019829343283
41,18,28,40.03357424338345,-75.60295401920273
42,18,28,40.04118856341641,-75.59772944946653
43,18,30,40.03643687833152,-75.60242190340313
44,18,28,40.04186268220555,-75.60082342595558
45,18,30,40.037363115407544,-75.60545417473129
46,18,28,40.035946890955024,-75.59736282122265
47,18,29,40.03700671991254,-75.59843376967812
48,18,30,40.039148151406565,-75.60024918228746
49,18,30,40.03900117776534,-75.5986438611108
50,18,28,40.04191698830055,-75.60482208891551
51,18,28,40.03452624835881,-75.59495239682522
52,18,28,40.03205222964142,-75.59756326709258
53,18,28,40.03805944021898,-75.59720399274204
54,18,30,40.04005434003765,-75.5952501918589
55,18,28,40.03654757611647,-75.59772495572733
56,18,30,40.03914383858249,-75.59467637277774
57,18,30,40.04081784576578,-75.59669855194174
58,18,29,40.0384910032263,-75.59738388765501
59,18,30,40.040792819478646,-75.59425393944984
60,26,38,40.03882655914535,-75.59320209481318
61,26,37,40.0401891486744,-75.60140985425585
62,26,36,40.04030793965604,-75.60050109500686
63,26,36,40.038083575362535,-75.59812096191492
64,26,38,40.04054459921414,-75.5986446302928
65,26,37,40.04222154112553,-75.60062126151274
66,26,37,40.03966418994336,-75.59644378410569
67,26,37,40.044415400168695,-75.59648224133701
68,26,36,40.04191428720651,-75.5967246099685
69,26,36,40.041694333834954,-75.60106539923223
70,26,36,40.03748104406985,-75.59181003669974
71,26,36,40.03874613771491,-75.59494216220504
72,26,37,40.03711964857429,-75.59347450320709
73,26,36,40.039817747356565,-75.59191508409242
74,26,36,40.03830359721654,-75.59016614293259
75,26,38,40.033160035180664,-75.59113389928243
76,26,38,40.03819869637917,-75.59868067691247
77,26,37,40.038350511014144,-75.59746977695153
78,26,36,40.038766917821505,-75.5964111500217
79,26,37,40.039621698075926,-75.59568620019554
80,24,35,40.04178835764322,-75.60029672890305
81,24,36,40.044028195765435,-75.59045765615046
82,24,34,40.03902145849271,-75.59185599310624
83,24,35,40.036439771550576,-75.60223304187758
84,24,35,40.04479512855959,-75.59301876640265
85,24,34,40.040872963503006,-75.59950402254725
86,24,34,40.03719669060825,-75.5973831008781
87,24,36,40.03921178695845,-75.59748784370565
88,24,34,40.03662270664248,-75.59852364274285
89,24,35,40.04273378622745,-75.59220433302777
90,24,34,40.03744105333654,-75.59629402259479
91,24,34,40.034693748013304,-75.60039009084905
92,24,35,40.034258866204375,-75.59434251644774
93,24,35,40.03642628318339,-75.60018860626815
94,24,35,40.040525682354556,-75.59823379096382
95,24,36,40.03780448247693,-75.58926243438556
96,24,34,40.0378036274623,-75.5914104746941
97,24,35,40.03848329975104,-75.59685527808068
98,24,35,40.037002446100146,-75.596522663043
99,24,35,40.03928360339879,-75.59666631391524
100,19,29,40.03851670033637,-75.59973391883929
101,19,30,40.042624790577264,-75.59077732956807
102,19,30,40.04267067450586,-75.6011825257553
103,19,30,40.043027742212665,-75.597904419545
104,19,29,40.03718997428942,-75.58773490375938
105,19,30,40.03998903816667,-75.59425409661198
106,19,31,40.0328291960763,-75.59626355272852
107,19,31,40.03747967967774,-75.59249944043196
108,19,31,40.04036007797158,-75.59584132012898
109,19,31,40.03652759529104,-75.5928195401584
110,19,31,40.040065110770676,-75.59915060616639
111,19,29,40.040984250302664,-75.599749245682
112,19,30,40.03891726874029,-75.59577171665106
113,19,31,40.034687083294415,-75.60394034747362
114,19,29,40.03690030307198,-75.60033669118852
115,19,31,40.03790177871825,-75.59223174992408
116,19,30,40.03421870574494,-75.60383095915441
117,19,29,40.03873076167733,-75.5960162213061
118,19,31,40.04172556564071,-75.59828273318873
119,19,31,40.03737317331327,-75.60027571282795
120,1,12,40.039718893263505,-75.59606147304132
121,1,12,40.03867554022151,-75.59917759997663
122,1,12,40.04124490324597,-75.60040570040128
123,1,11,40.04230131126008,-75.60272733701211
124,1,12,40.04334128555979,-75.59286236416513
125,1,11,40.041125188636535,-75.59267867093368
126,1,12,40.03938365342651,-75.6042474492721
127,1,11,40.03882807361168,-75.59205644976736
128,1,13,40.03803388177199,-75.59530110796584
129,1,12,40.038043439631316,-75.6044777443525
130,1,12,40.0385998559069,-75.59666535820026
131,1,13,40.03269424176257,-75.59821945019118
132,1,13,40.03237293800535,-75.59798727959458
133,1,11,40.038949357616815,-75.60095386766864
134,1,12,40.034102931675235,-75.6019531110144
135,1,12,40.038252727727205,-75.59483814024054
136,1,11,40.03198806857294,-75.59925992236901
