user_id,t_start,t_end,lat,lon
0,11,23,40.037469367060424,-75.60246773016394
1,11,23,40.03664722151467,-75.59890685264284
2,11,23,40.04022968765869,-75.59669390468636
3,11,21,40.03856777901834,-75.59669746529417
4,11,23,40.03876500666895,-75.59628972396527
5,11,23,40.03442353452979,-75.59974663870715
6,11,21,40.044131179294915,-75.59781870698095
7,11,22,40.03680453951444,-75.59986949685486
8,11,23,40.03959766719932,-75.58990513686204
9,11,21,40.03572046808085,-75.59573189895022
10,11,23,40.03943226084133,-75.59731597961044
11,11,21,40.03926841320893,-75.59728434699443
12,11,23,40.039420617826366,-75.59851368154254
13,11,22,40.03356264247684,-75.5931050997376
14,15,26,40.03927029819774,-75.59637358052511
15,15,25,40.04235148641236,-75.59692503183703
16,15,25,40.03518963599937,-75.60139718324862
17,15,27,40.039105389125666,-75.59472390464569
18,15,26,40.03227932811072,-75.59498390338491
19,15,26,40.038986901675145,-75.60562271714338
20,15,27,40.03585736413416,-75.60508001838835
21,15,25,40.03440684639723,-75.59689638984737
22,15,26,40.041425256367944,-75.58805765565351
23,15,26,40.035977666869435,-75.5967393719877
24,15,26,40.036119268296616,-75.59215076869856
25,15,25,40.039231923827714,-75.60105233625151
26,15,25,40.03671817461408,-75.58959814675859
27,15,25,40.03257721939283,-75.59230374889408
28,10,21,40.03710048728476,-75.6026548624612
29,10,21,40.03423830493023,-75.59615289930885
30,10,22,40.038191644603806,-75.60124397635556
31,10,20,40.04074379086644,-75.59681223422187
32,10,20,40.041197352120776,-75.6029243126167
33,10,22,40.03916357490661,-75.6047438854052
34,10,20,40.042016014794804,-75.5966514779238
35,10,20,40.03763412539565,-75.59217999045721
36,10,22,40.035691534113525,-75.59045522054288
37,10,21,40.03984427679855,-75.59801220141816
38,10,20,40.03695450113284,-75.59238451766198
39,10,20,40.03506359038575,-75.59710613891097
40,10,20,40.04527748681262,-75.5999699005131
41,10,20,40.04101051654041,-75.59691569819049
42,27,39,40.04311566810078,-75.58987337097874
43,27,38,40.03655949586148,-75.59542397951677
44,27,38,40.04048640374721,-75.60456062821802
45,27,38,40.03313220753298,-75.59487444973261
46,27,38,40.040889592306094,-75.59884284384383
47,27,38,40.04388585174927,-75.59082730454682
48,27,37,40.037128379552485,-75.60551810118612
49,27,38,40.035389302082024,-75.59727611571113
50,27,37,40.0429619709579,-75.58932280264695
51,27,38,40.04042602580371,-75.58871610550702
52,27,39,40.03674506170919,-75.5966429671397
53,27,37,40.043277484797414,-75.5984389812196
54,27,37,40.04024163012399,-75.6045519012469
55,27,38,40.03204407840197,-75.59750813320888
56,18,28,40.03507218350991,-75.58940978521731
